x,y,elevation,conv_k3,mrrtf_t42,mrvbf_t42,aspect,easterness,fishersK_k3,fishersK_k5,fishersK_k7,fishersK_k9,geomorphons,grass_aspect,grass_pcurve,grass_slope,grass_tcurve,northerness,northerness_slope,slope,stdDev_k3,stdDev_k5,stdDev_k7,stdDev_k9,topoRoughIdx_k3,topoRoughIdx_k5,topoRoughIdx_k7,topoRoughIdx_k9,topoWetIdx,vector_strength_k3,vector_strength_k5,vector_strength_k7,vector_strength_k9
0,0,-224.05841040039098,7.80814599990845,0.0086169476445246,1.8424634355203,169.01481628418,0.634448885917664,0.0184186100959778,0.0695598646998405,0.147232368588448,0.231166660785675,6,140.620880126953,-0.0116416681557894,10.3427057266235,0.0006047490169294,-0.772964835166931,-7.99454784393311,6.95949506759644,0.752920210361481,1.62199676036835,2.63894605636597,3.90117216110229,0.566888809204102,2.63087344169617,6.964035987854,15.219144821167,6.60580968856812,8.85265159606934,23.3305625915527,41.9328460693359,62.5066680908203
483091,0,-213.12179541015598,-0.139871895313263,0.0107592394296627,0.125597990471811,127.684669494629,0.733097076416016,0.0028541048523038,0.0058450400829315,0.008768068626523,0.0117075815796852,6,132.853332519531,-0.0080573204904794,23.0317459106445,0.003649041056633,-0.68012398481369,-15.6644430160522,19.8374328613281,1.7371392250061,3.30298829078674,5.24907732009888,7.55372333526611,3.01765275001526,10.9097318649292,27.5528144836426,57.0587348937988,5.65302133560181,8.9771671295166,24.8597183227539,48.5791320800781,80.0633926391602
966183,0,-223.38531469726598,9.55179500579834,0.118914341733835,1.69716134151392,326.341522216797,0.110182240605354,0.186906546354294,0.350214779376984,0.479598373174667,0.577104508876801,9,6.32582092285156,0.0006121688638813,2.69185352325439,-0.0071956063620746,0.993911385536194,2.67546391487122,5.61081504821777,0.221385136246681,0.537827730178833,1.83551263809204,3.67790174484253,0.0490113794803619,0.289258658885956,3.36910653114319,13.5269603729248,9.20852088928223,7.50474739074707,16.5948448181152,25.9792785644531,34.8316421508789
1449275,0,-222.66448950195297,-16.1908855438232,1.48020080455194,0.0791220030234421,47.3212432861328,0.362372994422913,0.0610408298671246,0.124971114099026,0.197020664811134,0.269614011049271,6,21.2460021972656,0.0028211418539285,8.54369163513184,0.0145610170438886,0.932033181190491,7.96300411224365,9.54194164276123,0.627300143241882,1.29856908321381,1.9701521396637,2.30532932281494,0.393505424261093,1.6862815618515,3.88149976730347,5.31454372406006,4.18046092987061,8.51167297363281,22.0006923675537,39.5430068969727,59.4308776855469
1932367,0,-194.18420385742195,0.0565491616725922,1.9736456341346e-05,0.0002605892745869,140.2216796875,0.635880529880524,0.0001811479742173,0.0003898336435668,0.0008276241132989,0.0021783867850899,6,140.514678955078,0.0023730040993541,33.5465393066406,-0.0025793097447603,-0.771787524223328,-25.8908004760742,34.1332092285156,2.70524096488953,4.55055570602417,6.24233102798462,7.78329849243164,7.31832933425903,20.707555770874,38.9666976928711,60.5797348022461,5.576979637146,8.99855041503906,24.9906444549561,48.9602737426758,80.8257293701172
2415458,0,-193.30248999023394,-3.06218338012695,1.69498153181902e-05,6.20807978825022e-05,138.424285888672,0.62794017791748,0.0015473525272682,0.0029697741847485,0.0035896645858883,0.0038659018464386,6,141.101684570312,0.0016690760385245,35.0481071472168,0.0052866293117404,-0.778261601924896,-27.2765960693359,35.6555404663086,2.8589038848877,4.54147100448608,5.96782398223877,7.52129983901978,8.17333221435547,20.6249580383301,35.6149253845215,56.5699501037598,5.12676954269409,8.98762130737305,24.9287261962891,48.8276977539062,80.6907272338867
2898550,0,-431.725204223633,6.38131189346313,0.0603130951263978,1.63235078832342,77.3185882568359,0.981303930282593,0.0041596740484237,0.0227146726101637,0.0441378317773342,0.0658174976706505,6,78.9033508300781,-0.003411287209019,7.77306365966797,-0.0013983728131279,0.192464575171471,1.49603939056396,7.43814992904663,0.556321084499359,1.07368803024292,1.7435290813446,2.33225083351135,0.309493124485016,1.15280592441559,3.03989362716675,5.43939447402954,7.22332239151001,8.96672248840332,24.4548473358154,46.8813858032227,75.7346038818359
3381642,0,-227.68890356445297,-7.46576595306396,1.74428645710863,0.217929841059831,345.150817871094,-0.425984293222427,0.0138023588806391,0.0422161780297756,0.12000397592783,0.229972451925278,6,334.787017822266,-0.000483820826048,5.94208860397339,0.0047005242668092,0.904730558395386,5.37598896026611,6.37003660202026,0.423896938562393,0.736433625221252,0.879083395004272,0.807315230369568,0.17968861758709,0.5423344373703,0.772787690162659,0.651757895946503,5.06822395324707,8.88958072662354,23.9868125915527,43.2398109436035,62.6022033691406
3864734,0,-159.05038427734394,-0.657691299915314,6.65959188805854e-06,8.79436096189457e-05,135.935928344727,0.704592108726501,0.0008080655243247,0.0026510236784815,0.0053599122911691,0.0079994406551122,6,135.203399658203,0.0065275616943836,35.0955619812012,0.0023517033550888,-0.709612548351288,-24.9042510986328,36.2886962890625,2.85728096961975,3.8043954372406,4.27211141586304,4.87493515014648,8.16405391693115,14.473424911499,18.2509346008301,23.7649936676025,4.90841484069824,8.99353504180908,24.9363746643066,48.7427253723145,80.3600463867188
4347826,0,-228.49481176757797,-23.5369892120361,1.87610303839586,0.0524312738028624,17.7899951934814,-0.215205982327461,0.0437534935772419,0.105146870017052,0.180688574910164,0.252470374107361,5,347.572387695312,-0.0001974642073037,4.55414390563965,0.0056956298649311,0.976568698883057,4.447434425354,4.76365327835083,0.324847340583801,0.569034159183502,0.735408842563629,0.897963464260101,0.10552579164505,0.323799908161163,0.540826141834259,0.806338310241699,5.01962184906006,8.6499719619751,22.4764747619629,40.3269462585449,60.8023681640625
